tag,tag_unique,genus,species,scientific_name,common_name,trail,lat_y,lon_x,alt_z
2016_1800,1800_16,ximenia,americana,ximenia_americana,msantu,mkutano,-5.496219,30.5736675,1415.099976
2016_5306,5306_16,vitex,unknown,vitex_mombassae,mtalali,matawi,-5.496134,30.5527144,1568.300049
2016_5744,5744_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.4960542,30.575853,1375.800049
2016_5305,5305_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4960406,30.5526867,1591.5
2016_5302,5302_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4959967,30.5527986,1583.900024
2016_5304,5304_16,vitex,unknown,vitex_mombassae,mtalali,matawi,-5.4959967,30.5527193,1550.199951
2016_5712,5712_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.4959066,30.5758586,1391
2016_2008,2008_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4958936,30.5735187,1358.699951
2016_52,52_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,gombe,-5.4958673,30.5593074,1450.699951
2016_2014,2014_16,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,mkutano,-5.4958619,30.5741351,1360.5
2016_2006,2006_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4958533,30.5737992,1397.400024
2016_5309,5309_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4958064,30.5528022,1529.5
2016_2010,2010_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4957559,30.573791,1387.800049
2016_2012,2012_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.4957256,30.5738985,1330.900024
2016_5727,5727_16,albizia,glabberima,albizia_glabberima,unknown,mchungwa,-5.4957171,30.5757568,1378.599976
2016_2011,2011_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4957047,30.5739851,1387.699951
2016_2015,2015_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4956278,30.5742722,1395
2016_5005,5005_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.495627485,30.56363506,1389.115775
2016_2016,2016_16,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,mkutano,-5.4955894,30.5741739,1379.599976
2016_2017,2017_16,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,mkutano,-5.4955528,30.5742752,1372.199951
2016_48,48_16,ficus,unknown,ficus_unknown,mlumba,gombe,-5.4955122,30.5576165,1437
2016_2019,2019_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4955088,30.5741523,1366.5
2016_5017,5017_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.495495877,30.56381736,1416.774608
2016_56,56_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,gombe,-5.4954327,30.5582634,1430.300049
2016_2026,2026_16,unknown,unknown,unknown,muhongoro,mkutano,-5.4954131,30.5743347,1375.400024
2016_2021,2021_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.49538,30.5742687,1362.599976
2016_2024,2024_16,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,mkutano,-5.4953586,30.5743016,1354.599976
2016_2020,2020_16,annona,senegalensis,annona_senegalensis,mtopetope,mkutano,-5.4953501,30.5742154,1366.599976
2016_2022,2022_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4953471,30.5742352,1378.800049
2016_2025,2025_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.4952732,30.5744118,1370.199951
2016_5303,5303_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4952561,30.5529176,1489.099976
2016_5786,5786_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.4952294,30.5760749,1338.300049
2016_5321,5321_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.495202,30.5528256,1482.199951
2016_4520,4520_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4951909,30.5529532,1549.5
2016_2027,2027_16,annona,senegalensis,annona_senegalensis,mtopetope,mkutano,-5.4951908,30.574468,1393.099976
2016_5734,5734_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.4951449,30.5759225,1365.800049
2016_5318,5318_16,albizia,glabberima,albizia_glabberima,unknown,matawi,-5.4951414,30.5529754,1537.800049
2016_2030,2030_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4951062,30.5746605,1357.300049
2016_2029,2029_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.4951026,30.5743103,1384
2016_47,47_16,saba,comorensis,saba_comorensis,ibungu,gombe,-5.4950984,30.5575999,1468
2016_5307,5307_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4950127,30.5529769,1538.900024
2016_5023,5023_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.495007833,30.56474689,1387.273771
2016_2033,2033_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4949605,30.5744576,1377.300049
2016_2031,2031_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4949569,30.574488,1395.599976
2016_5346,5346_16,saba,comorensis,saba_comorensis,ibungu,matawi,-5.4949395,30.5582297,1472.099976
2016_5728,5728_16,ficus,unknown,ficus_unknown,mlumba,mchungwa,-5.4949339,30.5763391,1364.099976
2016_5330,5330_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4949325,30.5531242,1526.699951
2016_2034,2034_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.4949132,30.5744939,1267.300049
2016_5308,5308_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4949072,30.5531872,1511.800049
2016_4442,4442_16,cordia,unknown,unknown,kodya,matawi,-5.4948823,30.5607669,1432
2016_5323,5323_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4948813,30.5534213,1568.400024
2016_5358,5358_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4948234,30.5611822,1420.900024
2016_5329,5329_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4947619,30.553175,1467.699951
2016_5325,5325_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4947352,30.5536592,1468.800049
2016_5331,5331_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4947347,30.5538899,1466.199951
2016_5335,5335_16,albizia,glabberima,albizia_glabberima,unknown,matawi,-5.4946828,30.5547527,1482.199951
2016_5351,5351_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4946785,30.5617428,1463.599976
2016_4445,4445_16,cordia,unknown,unknown,kodya,matawi,-5.4946693,30.5601408,1411.800049
2016_4522,4522_16,combretum,molle,combretum_molle,mlumba_1,matawi,-5.494666,30.5535921,1504
2016_5978,5978_16,combretum,molle,combretum_molle,mlumba_1,mchungwa,-5.494660654,30.56564005,1355.080091
2016_5311,5311_16,vitex,unknown,vitex_mombassae,mtalali,matawi,-5.494656,30.5532539,1517.099976
2016_5313,5313_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4946541,30.5536201,1477.099976
2016_5310,5310_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.494646,30.5532993,1460.300049
2016_5363,5363_16,keetia,guenzii,keetia_guenzii,mfulu,matawi,-5.4946408,30.5648885,1382.099976
2016_4466,4466_16,cordia,unknown,unknown,kodya,matawi,-5.4946115,30.557541,1466.5
2016_5361,5361_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4946088,30.5618795,1423.300049
2016_5319,5319_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4946055,30.5534537,1483.5
2016_183,183_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.494598446,30.56549591,1410.573674
2016_5324,5324_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4945889,30.5539741,1528.400024
2016_5343,5343_16,saba,comorensis,saba_comorensis,ibungu,matawi,-5.4945846,30.5578688,1495.400024
2016_4323,4323_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4945827,30.5582649,1454.900024
2016_2036,2036_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4945804,30.5744581,1305.5
2016_5389,5389_16,keetia,guenzii,keetia_guenzii,mfulu,matawi,-5.4945773,30.5660396,1328.5
2016_5326,5326_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4945665,30.5535842,1502
2016_5315,5315_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4945641,30.5539714,1508
2016_5732,5732_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.494564,30.5763285,1373.300049
2016_5739,5739_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.4945522,30.5763869,1370.599976
2016_5314,5314_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4945435,30.5534663,1547.400024
2016_5317,5317_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4945306,30.5536261,1474.5
2016_5400,5400_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,matawi,-5.4945244,30.5636557,1435.400024
2016_5365,5365_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4945174,30.5625575,1406.800049
2016_2037,2037_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4944553,30.5744641,1374.199951
2016_5009,5009_16,garcinia,huillensis,garcinia_huillensis,myeye,mchungwa,-5.494453246,30.56552896,1508.922202
2016_5345,5345_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4944445,30.5601954,1323.099976
2016_5312,5312_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4944436,30.5538709,1466.300049
2016_1336,1336_16,lannea,schimperi,lannea_schimperi,mfute,mkutano,-5.4944117,30.5745009,1341.599976
2016_4332,4332_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.494407,30.5581427,1408.099976
2016_5348,5348_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4943945,30.5589037,1420.400024
2016_4322,4322_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4943896,30.5579054,1419
2016_5316,5316_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4943657,30.5537869,1473
2016_5344,5344_16,ficus,unknown,unknown,mlumba_2,matawi,-5.4943479,30.557728,1364.199951
2016_5332,5332_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4943402,30.5542356,1485.300049
2016_5347,5347_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4943394,30.5581656,1376.699951
2016_5342,5342_16,albizia,glabberima,albizia_glabberima,unknown,matawi,-5.4943278,30.5575347,1361
2016_5366,5366_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4943225,30.5624733,1415.699951
2016_4449,4449_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4942681,30.5544396,1430.300049
2016_5327,5327_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4942485,30.5539441,1435.5
2016_2041,2041_16,landolphia,owariensis,landolphia_owariensis,ibungu_ndogo,mkutano,-5.4942443,30.5745114,1369.800049
2016_5745,5745_16,strychnos,cocculoides,strychnos_cocculoides,lintonga,mchungwa,-5.4942079,30.5762919,1375.300049
2016_5033,5033_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.494153801,30.56625589,1382.442523
2016_5384,5384_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.494111,30.5656599,1311.5
2016_5756,5756_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.4940737,30.5766386,1384.900024
2016_2043,2043_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.4940726,30.5745859,1377.199951
2016_2042,2042_16,brachystegia,spiciformis,brachystegia_spiciformis,miombo_1,mkutano,-5.4940295,30.5745326,1372.699951
2016_2047,2047_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.4939855,30.5746265,1352.900024
2016_2048,2048_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4938964,30.5746657,1360
2016_5334,5334_16,garcinia,huillensis,garcinia_huillensis,myeye,matawi,-5.4938774,30.5546376,1484.800049
2016_161,161_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.49382441,30.5662561,1378.578017
2016_2050,2050_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.4937287,30.574619,1346.699951
2016_2056,2056_16,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,mkutano,-5.4936951,30.5746448,1342.699951
2016_2049,2049_16,lannea,schimperi,lannea_schimperi,mfute,mkutano,-5.4936669,30.5745272,1320.699951
2016_2051,2051_16,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,mkutano,-5.4936438,30.5747674,1361.400024
2016_2052,2052_16,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,mkutano,-5.4934963,30.5745942,1375.5
2016_5378,5378_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4934561,30.5642796,1387
2016_5360,5360_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4934559,30.5656065,1365.099976
2016_5369,5369_16,parinari,curatellifolia,parinari_curatellifolia,mbula,matawi,-5.4934064,30.5630563,1409.099976
2016_5357,5357_16,albizia,glabberima,albizia_glabberima,unknown,matawi,-5.4933479,30.5609511,1503.599976
2016_4551,4551_16,albizia,glabberima,albizia_glabberima,unknown,matawi,-5.4933284,30.565598,1327.900024
2016_5374,5374_16,keetia,guenzii,keetia_guenzii,mfulu,matawi,-5.493317,30.5625292,1366
2016_2054,2054_16,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,mkutano,-5.4933054,30.5745778,1353.400024
2016_2058,2058_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4931706,30.5749229,1362.300049
2016_2060,2060_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.4931471,30.5748778,1362.400024
2016_188,188_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.493144748,30.56851282,1363.340112
2016_2062,2062_16,keetia,guenzii,keetia_guenzii,mfulu,mkutano,-5.4931419,30.5747595,1386.099976
2016_168,168_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.493132842,30.56869616,1325.334639
2016_2057,2057_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.493121,30.5747628,1389.699951
2016_2055,2055_16,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,mkutano,-5.4930969,30.5746039,1367.699951
2016_157,157_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.493069304,30.56807851,1338.503568
2016_2059,2059_16,lannea,schimperi,lannea_schimperi,mfute,mkutano,-5.4930647,30.5747931,1386.800049
2016_155,155_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.493053165,30.56866573,1377.011055
2016_2063,2063_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4930489,30.574813,1341.400024
2016_4482,4482_16,ficus,unknown,unknown,mkuyu,mchungwa,-5.49302242,30.56888429,1440.264516
2016_5772,5772_16,keetia,ferruginea,keetia_ferruginea,kankula_masigo,mchungwa,-5.4930025,30.5766344,1395.400024
2016_4483,4483_16,ficus,unknown,unknown,mkuyu,mchungwa,-5.492978438,30.56911144,1402.287442
2016_2064,2064_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4929299,30.5747291,1342.800049
2016_170,170_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492920798,30.56941592,1362.545492
2016_2065,2065_16,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,mkutano,-5.4928721,30.5748654,1376.5
2016_2094,2094_16,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,mkutano,-5.4928084,30.5748205,1393.5
2016_158,158_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.492790017,30.56777707,1415.13588
2016_2077,2077_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4927861,30.5748483,1368.699951
2016_2066,2066_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4927637,30.5748388,1315.300049
2016_5797,5797_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.4927552,30.5765752,1365
2016_181,181_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.492751584,30.56659355,1407.243789
2016_2086,2086_16,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,mkutano,-5.4927503,30.5749235,1370.199951
2016_2067,2067_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4927055,30.5749727,1343.5
2016_160,160_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.49269941,30.57017074,1418.528508
2016_173,173_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.492687753,30.5699977,1382.540983
2016_5013,5013_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,mchungwa,-5.492663678,30.57034086,1359.619869
2016_2072,2072_16,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,mkutano,-5.4925952,30.5751449,1352.699951
2016_186,186_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492567953,30.57451218,1400.467732
2016_2073,2073_16,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,mkutano,-5.4925512,30.5750652,1368.199951
2016_193,193_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492540273,30.57433085,1378.839602
2016_5022,5022_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mchungwa,-5.492527769,30.57028849,1374.508261
2016_190,190_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mchungwa,-5.492516345,30.57056968,1400.273509
2016_2069,2069_16,unknown,unknown,unknown,miombo_2,mkutano,-5.4925047,30.5750759,1366.5
2016_2071,2071_16,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,mkutano,-5.4924941,30.5752109,1311.699951
2016_191,191_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492443964,30.57445884,1370.232916
2016_5383,5383_16,lannea,schimperi,lannea_schimperi,mfute,matawi,-5.4924368,30.5653479,1366.300049
2016_2076,2076_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4924343,30.5752085,1339.599976
2016_5749,5749_16,canthium,burthii,canthium_burthii,kampandampanda,mchungwa,-5.4924252,30.5766391,1364.400024
2016_5024,5024_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492418604,30.57451829,1370.422968
2016_5762,5762_16,canthium,burthii,canthium_burthii,kampandampanda,mchungwa,-5.4923971,30.5765433,1353
2016_185,185_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492339146,30.57443237,1361.884738
2016_171,171_16,unknown,unknown,flacourtia_indica,bunsunga,mchungwa,-5.4922997,30.5745714,1353.900024
2016_2102,2102_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.4922996,30.5757798,1155.900024
2016_2075,2075_16,strychnos,spinosa,strychnos_spinosa,ikome,mkutano,-5.4922462,30.5752039,1356.900024
2016_189,189_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.492242814,30.57390674,1362.660668
2016_154,154_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.492241114,30.57375234,1375.105686
2016_172,172_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.4922384,30.5747251,1359
2016_5029,5029_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.492225484,30.57387913,1363.344845
2016_198,198_16,strychnos,spinosa,strychnos_spinosa,ikome,unknown,-5.492192647,30.57352929,1362.88672
2016_178,178_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mchungwa,-5.492188899,30.57080135,1366.866275
2016_5761,5761_16,lannea,schimperi,lannea_schimperi,mfute,mchungwa,-5.4921807,30.5764334,1340.699951
2016_5397,5397_16,albizia,glabberima,albizia_glabberima,unknown,junction,-5.4921744,30.5666524,1356
2016_174,174_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.492106975,30.57294377,1379.528649
2016_2078,2078_16,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,mkutano,-5.4920841,30.5755028,1381.5
2016_5746,5746_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,mchungwa,-5.4920841,30.5762943,1363.699951
2016_169,169_16,vitex,mombassae,vitex_mombassae,mtalali,mchungwa,-5.492047099,30.57345337,1372.62823
2016_182,182_16,vitex,mombassae,vitex_mombassae,mtalali,mchungwa,-5.492035338,30.57319704,1357.507924
2016_2079,2079_16,keetia,guenzii,keetia_guenzii,mfulu,mkutano,-5.4918838,30.5752165,1382.099976
2016_184,184_16,strychnos,spinosa,strychnos_spinosa,ikome,mchungwa,-5.491852137,30.57286593,1388.678729
2016_2109,2109_16,brachystegia,unknown,brachystegia_unknown,kagera_2,mkutano,-5.491819,30.5755961,1339
2016_2093,2093_16,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,mkutano,-5.4918143,30.5751933,1378.199951
2016_2095,2095_16,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,mkutano,-5.4918089,30.575289,1356.199951
2016_2083,2083_16,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,mkutano,-5.4917396,30.5755814,1368.699951
2016_2098,2098_16,anisophyllea,boehmii,anisophyllea_boehmii,mshindwi,mkutano,-5.4917026,30.5753587,1338.5
2016_2101,2101_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.4916695,30.5753831,1340.5
2016_2104,2104_16,keetia,guenzii,keetia_guenzii,mfulu,mkutano,-5.4916626,30.5756485,1338.300049
2016_2105,2105_16,lannea,schimperi,lannea_schimperi,mfute,mkutano,-5.4916226,30.5755299,1365.300049
2016_2108,2108_16,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,mkutano,-5.491613,30.5754908,1386
2016_2106,2106_16,brachystegia,unknown,brachystegia_unknown,kagera_2,mkutano,-5.4915928,30.5755803,1369.199951
2016_2107,2107_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.4915548,30.5755204,1371
